,Location,Title,Price,Company,Summary
6,"Salt Lake City, UT",NLP Programmer Sr.,"
$60,700 - $101,649 a year","

University of Utah","
Performing data preparation and analysis as well as management of complex clinical data sources. Clinical NLP experience (e.g., UIMA, MetaMap, or cTAKES)."
3,"Salt Lake City, UT 84101 (People's Freeway area)",Data Scientist in Applied Artificial Intelligence (Internshi...,"
$25 - $30 an hour","
Codazen","
Are you passionate about Artificial intelligence and Machine leaning? Work with data scientists to train AI models for various tasks."
3,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Must have strong understanding of Relational Data Modeling with particular emphasis on the developing Star Schemas to support robust data analytics (Kimball…"
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
8,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Must have strong understanding of Relational Data Modeling with particular emphasis on the developing Star Schemas to support robust data analytics (Kimball…"
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Must have strong understanding of Relational Data Modeling with particular emphasis on the developing Star Schemas to support robust data analytics (Kimball…"
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
 Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
8,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
8,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
Working with project managers, supply chain, project controls, Grid Mod teams and vendors to gather, track and report on relevant metrics."
9,"New Orleans, LA",Sr. Data Analyst,"
$60 - $65 an hour","
Primary Talent Partners","
Must have strong understanding of Relational Data Modeling with particular emphasis on the developing Star Schemas to support robust data analytics (Kimball…"
